date;FPU;NPU;UMO;level;free_volume;income;discharge;slipway_discharge ; lat ; lon
2015-01-13; 16.3   ; 15   ; 12   ; 14.06   ; 2801   ; 5550   ; 4880   ; 0     ; 48.8242 ; 44.6723    
2015-01-14; 16.3   ; 15   ; 12   ; 14.07   ; 2771   ; 5435   ; 4880   ; 0     ; 48.8242 ; 44.6723    
2015-01-15; 16.3   ; 15   ; 12   ; 14.16   ; 2503   ; 5240   ; 4750   ; 0     ; 48.8242 ; 44.6723    
2015-01-16; 16.3   ; 15   ; 12   ; 14.13   ; 2593   ; 5000   ; 4960   ; 0     ; 48.8242 ; 44.6723    
2015-01-17; 16.3   ; 15   ; 12   ; 14.1   ; 2682   ; 5000   ; 4800   ; 0     ; 48.8242 ; 44.6723    
2015-01-18; 16.3   ; 15   ; 12   ; 14.1   ; 2682   ; 4200   ; 4900   ; 0     ; 48.8242 ; 44.6723    
2015-01-19; 16.3   ; 15   ; 12   ; 14.15   ; 2831   ; 4205   ; 4660   ; 0     ; 48.8242 ; 44.6723    
2015-01-20; 16.3   ; 15   ; 12   ; 14.13   ; 2593   ; 4900   ; 4860   ; 0     ; 48.8242 ; 44.6723    
2015-01-21; 16.3   ; 15   ; 12   ; 14.11   ; 2652   ; 4400   ; 5130   ; 0     ; 48.8242 ; 44.6723    
2015-01-22; 16.3   ; 15   ; 12   ; 14.16   ; 2503   ; 4420   ; 4970   ; 0     ; 48.8242 ; 44.6723    
2015-01-23; 16.3   ; 15   ; 12   ; 14.11   ; 2652   ; 4945   ; 5090   ; 0     ; 48.8242 ; 44.6723    
2015-01-24; 16.3   ; 15   ; 12   ; 14.03   ; 2891   ; 5026   ; 5090   ; 0     ; 48.8242 ; 44.6723    
2015-01-25; 16.3   ; 15   ; 12   ; 14.08   ; 2742   ; 4441   ; 5150   ; 0     ; 48.8242 ; 44.6723    
2015-01-26; 16.3   ; 15   ; 12   ; 14.09   ; 2712   ; 4520   ; 4930   ; 0     ; 48.8242 ; 44.6723    
2015-01-27; 16.3   ; 15   ; 12   ; 14.08   ; 2742   ; 4520   ; 5730   ; 0     ; 48.8242 ; 44.6723    
2015-01-28; 16.3   ; 15   ; 12   ; 13.94   ; 3144   ; 5050   ; 5300   ; 0     ; 48.8242 ; 44.6723    
2015-01-29; 16.3   ; 15   ; 12   ; 14.06   ; 3181   ; 5205   ; 5510   ; 0     ; 48.8242 ; 44.6723    
2015-01-30; 16.3   ; 15   ; 12   ; 14.04   ; 2861   ; 5130   ; 5210   ; 0     ; 48.8242 ; 44.6723    
2015-01-31; 16.3   ; 15   ; 12   ; 13.94   ; 3144   ; 5600   ; 5400   ; 0     ; 48.8242 ; 44.6723    
2015-02-01; 16.3   ; 15   ; 12   ; 13.89   ; 3281   ; 5000   ; 5250   ; 0     ; 48.8242 ; 44.6723    
2015-02-02; 16.3   ; 15   ; 12   ; 13.84   ; 3418   ; 4015   ; 5680   ; 0     ; 48.8242 ; 44.6723    
2015-02-03; 16.3   ; 15   ; 12   ; 14   ; 3476   ; 6147   ; 5310   ; 0     ; 48.8242 ; 44.6723    
2015-02-04; 16.3   ; 15   ; 12   ; 13.99   ; 3007   ; 6020   ; 4660   ; 0     ; 48.8242 ; 44.6723    
2015-02-05; 16.3   ; 15   ; 12   ; 14.05   ; 2831   ; 5900   ; 4570   ; 0     ; 48.8242 ; 44.6723    
2015-02-06; 16.3   ; 15   ; 12   ; 14.08   ; 2742   ; 6060   ; 4510   ; 0     ; 48.8242 ; 44.6723    
2015-02-07; 16.3   ; 15   ; 12   ; 13.97   ; 3062   ; 5800   ; 4620   ; 0     ; 48.8242 ; 44.6723    
2015-02-08; 16.3   ; 15   ; 12   ; 14.03   ; 2891   ; 4330   ; 4650   ; 0     ; 48.8242 ; 44.6723    
2015-02-09; 16.3   ; 15   ; 12   ; 14.09   ; 2712   ; 4340   ; 4310   ; 0     ; 48.8242 ; 44.6723    
2015-02-10; 16.3   ; 15   ; 12   ; 14.19   ; 2414   ; 5760   ; 4470   ; 0     ; 48.8242 ; 44.6723    
2015-02-11; 16.3   ; 15   ; 12   ; 14.19   ; 2414   ; 5260   ; 4410   ; 0     ; 48.8242 ; 44.6723    
2015-02-12; 16.3   ; 15   ; 12   ; 14.17   ; 2473   ; 5000   ; 4530   ; 0     ; 48.8242 ; 44.6723    
2015-02-13; 16.3   ; 15   ; 12   ; 14.23   ; 2295   ; 5670   ; 4380   ; 0     ; 48.8242 ; 44.6723    
2015-02-14; 16.3   ; 15   ; 12   ; 14.2   ; 2384   ; 5675   ; 4380   ; 0     ; 48.8242 ; 44.6723    
2015-02-15; 16.3   ; 15   ; 12   ; 14.28   ; 2146   ; 4312   ; 4800   ; 0     ; 48.8242 ; 44.6723    
2015-02-16; 16.3   ; 15   ; 12   ; 14.24   ; 2265   ; 4050   ; 4340   ; 0     ; 48.8242 ; 44.6723    
2015-02-17; 16.3   ; 15   ; 12   ; 14.22   ; 2324   ; 5710   ; 5280   ; 0     ; 48.8242 ; 44.6723    
2015-02-18; 16.3   ; 15   ; 12   ; 14.25   ; 2235   ; 4230   ; 4940   ; 0     ; 48.8242 ; 44.6723    
2015-02-19; 16.3   ; 15   ; 12   ; 14.26   ; 2205   ; 5160   ; 4780   ; 0     ; 48.8242 ; 44.6723    
2015-02-20; 16.3   ; 15   ; 12   ; 14.32   ; 2026   ; 5250   ; 4690   ; 0     ; 48.8242 ; 44.6723    
2015-02-21; 16.3   ; 15   ; 12   ; 14.16   ; 2503   ; 5200   ; 4930   ; 0     ; 48.8242 ; 44.6723    
2015-02-22; 16.3   ; 15   ; 12   ; 14.19   ; 2414   ; 4500   ; 4580   ; 0     ; 48.8242 ; 44.6723    
2015-02-23; 16.3   ; 15   ; 12   ; 14.19   ; 2414   ; 4450   ; 4500   ; 0     ; 48.8242 ; 44.6723    
2015-02-24; 16.3   ; 15   ; 12   ; 14.3   ; 2086   ; 4130   ; 4110   ; 0     ; 48.8242 ; 44.6723    
2015-02-25; 16.3   ; 15   ; 12   ; 14.31   ; 2056   ; 5820   ; 4770   ; 0     ; 48.8242 ; 44.6723    
2015-02-26; 16.3   ; 15   ; 12   ; 14.34   ; 1967   ; 5250   ; 4930   ; 0     ; 48.8242 ; 44.6723    
2015-02-27; 16.3   ; 15   ; 12   ; 14.39   ; 1818   ; 5470   ; 4920   ; 0     ; 48.8242 ; 44.6723    
2015-02-28; 16.3   ; 15   ; 12   ; 14.29   ; 2116   ; 5600   ; 4900   ; 0     ; 48.8242 ; 44.6723    
2015-03-01; 16.3   ; 15   ; 12   ; 14.29   ; 2116   ; 3792   ; 4650   ; 0     ; 48.8242 ; 44.6723    
2015-03-02; 16.3   ; 15   ; 12   ; 14.32   ; 2026   ; 4840   ; 4610   ; 0     ; 48.8242 ; 44.6723    
2015-03-03; 16.3   ; 15   ; 12   ; 14.34   ; 1967   ; 6020   ; 4930   ; 0     ; 48.8242 ; 44.6723    
2015-03-04; 16.3   ; 15   ; 12   ; 14.34   ; 1967   ; 6090   ; 4990   ; 0     ; 48.8242 ; 44.6723    
2015-03-05; 16.3   ; 15   ; 12   ; 14.35   ; 1937   ; 5640   ; 4890   ; 0     ; 48.8242 ; 44.6723    
2015-03-06; 16.3   ; 15   ; 12   ; 14.41   ; 1758   ; 5460   ; 4860   ; 0     ; 48.8242 ; 44.6723    
2015-03-07; 16.3   ; 15   ; 12   ; 14.27   ; 2175   ; 5672   ; 5020   ; 0     ; 48.8242 ; 44.6723    
2015-03-08; 16.3   ; 15   ; 12   ; 14.31   ; 2056   ; 4450   ; 4790   ; 0     ; 48.8242 ; 44.6723    
2015-03-09; 16.3   ; 15   ; 12   ; 14.18   ; 2444   ; 4600   ; 4950   ; 0     ; 48.8242 ; 44.6723    
2015-03-10; 16.3   ; 15   ; 12   ; 14.35   ; 1937   ; 4500   ; 5170   ; 0     ; 48.8242 ; 44.6723    
2015-03-11; 16.3   ; 15   ; 12   ; 14.42   ; 1728   ; 5970   ; 5010   ; 0     ; 48.8242 ; 44.6723    
2015-03-12; 16.3   ; 15   ; 12   ; 14.39   ; 1818   ; 5480   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2015-03-13; 16.3   ; 15   ; 12   ; 14.46   ; 1609   ; 5370   ; 4950   ; 0     ; 48.8242 ; 44.6723    
2015-03-14; 16.3   ; 15   ; 12   ; 14.39   ; 1818   ; 5100   ; 5100   ; 0     ; 48.8242 ; 44.6723    
2015-03-15; 16.3   ; 15   ; 12   ; 14.34   ; 1967   ; 4470   ; 4780   ; 0     ; 48.8242 ; 44.6723    
2015-03-16; 16.3   ; 15   ; 12   ; 14.38   ; 1848   ; 4130   ; 4810   ; 0     ; 48.8242 ; 44.6723    
2015-03-17; 16.3   ; 15   ; 12   ; 14.4   ; 1788   ; 5810   ; 5030   ; 0     ; 48.8242 ; 44.6723    
2015-03-18; 16.3   ; 15   ; 12   ; 14.46   ; 1609   ; 5550   ; 5080   ; 0     ; 48.8242 ; 44.6723    
2015-03-19; 16.3   ; 15   ; 12   ; 14.42   ; 1728   ; 5630   ; 5390   ; 0     ; 48.8242 ; 44.6723    
2015-03-20; 16.3   ; 15   ; 12   ; 14.43   ; 1699   ; 5490   ; 5170   ; 0     ; 48.8242 ; 44.6723    
2015-03-21; 16.3   ; 15   ; 12   ; 14.35   ; 1937   ; 5553   ; 5170   ; 0     ; 48.8242 ; 44.6723    
2015-03-22; 16.3   ; 15   ; 12   ; 14.29   ; 2116   ; 4497   ; 4660   ; 0     ; 48.8242 ; 44.6723    
2015-03-23; 16.3   ; 15   ; 12   ; 14.42   ; 1728   ; 4170   ; 4710   ; 0     ; 48.8242 ; 44.6723    
2015-03-24; 16.3   ; 15   ; 12   ; 14.44   ; 1669   ; 5340   ; 4740   ; 0     ; 48.8242 ; 44.6723    
2015-03-25; 16.3   ; 15   ; 12   ; 14.36   ; 1907   ; 5340   ; 4930   ; 0     ; 48.8242 ; 44.6723    
2015-03-26; 16.3   ; 15   ; 12   ; 14.34   ; 1967   ; 4270   ; 4810   ; 0     ; 48.8242 ; 44.6723    
2015-03-27; 16.3   ; 15   ; 12   ; 14.5   ; 1490   ; 4780   ; 4890   ; 0     ; 48.8242 ; 44.6723    
2015-03-28; 16.3   ; 15   ; 12   ; 14.47   ; 1579   ; 4780   ; 4840   ; 0     ; 48.8242 ; 44.6723    
2015-03-29; 16.3   ; 15   ; 12   ; 14.36   ; 1907   ; 4030   ; 4560   ; 0     ; 48.8242 ; 44.6723    
2015-03-30; 16.3   ; 15   ; 12   ; 14.38   ; 2205   ; 4010   ; 4670   ; 0     ; 48.8242 ; 44.6723    
2015-03-31; 16.3   ; 15   ; 12   ; 14.31   ; 2056   ; 4670   ; 5000   ; 0     ; 48.8242 ; 44.6723    
2015-04-01; 16.3   ; 15   ; 12   ; 14.36   ; 1907   ; 4700   ; 4890   ; 0     ; 48.8242 ; 44.6723    
2015-04-02; 16.3   ; 15   ; 12   ; 14.26   ; 2205   ; 4510   ; 4580   ; 0     ; 48.8242 ; 44.6723    
2015-04-03; 16.3   ; 15   ; 12   ; 14.31   ; 2056   ; 4850   ; 4950   ; 0     ; 48.8242 ; 44.6723    
2015-04-04; 16.3   ; 15   ; 12   ; 14.26   ; 2205   ; 4877   ; 4960   ; 0     ; 48.8242 ; 44.6723    
2015-04-05; 16.3   ; 15   ; 12   ; 14.27   ; 2175   ; 4303   ; 4910   ; 0     ; 48.8242 ; 44.6723    
2015-04-06; 16.3   ; 15   ; 12   ; 14.25   ; 2235   ; 4370   ; 4720   ; 0     ; 48.8242 ; 44.6723    
2015-04-07; 16.3   ; 15   ; 12   ; 14.27   ; 2175   ; 4914   ; 5020   ; 0     ; 48.8242 ; 44.6723    
2015-04-08; 16.3   ; 15   ; 12   ; 14.33   ; 1997   ; 4544   ; 4900   ; 0     ; 48.8242 ; 44.6723    
2015-04-09; 16.3   ; 15   ; 12   ; 14.26   ; 2205   ; 4194   ; 4920   ; 0     ; 48.8242 ; 44.6723    
2015-04-10; 16.3   ; 15   ; 12   ; 14.36   ; 1907   ; 4585   ; 4860   ; 0     ; 48.8242 ; 44.6723    
2015-04-11; 16.3   ; 15   ; 12   ; 14.35   ; 1937   ; 4650   ; 5050   ; 0     ; 48.8242 ; 44.6723    
2015-04-12; 16.3   ; 15   ; 12   ; 14.19   ; 2414   ; 4650   ; 4820   ; 0     ; 48.8242 ; 44.6723    
2015-04-13; 16.3   ; 15   ; 12   ; 14.25   ; 2235   ; 3473   ; 4730   ; 0     ; 48.8242 ; 44.6723    
2015-04-14; 16.3   ; 15   ; 12   ; 14.19   ; 2414   ; 4643   ; 4850   ; 0     ; 48.8242 ; 44.6723    
2015-04-15; 16.3   ; 15   ; 12   ; 14.2   ; 2384   ; 4423   ; 4810   ; 0     ; 48.8242 ; 44.6723    
2015-04-16; 16.3   ; 15   ; 12   ; 14.18   ; 2444   ; 4653   ; 4820   ; 0     ; 48.8242 ; 44.6723    
2015-04-17; 16.3   ; 15   ; 12   ; 13.95   ; 3117   ; 5043   ; 5080   ; 0     ; 48.8242 ; 44.6723    
2015-04-18; 16.3   ; 15   ; 12   ; 14.11   ; 2652   ; 5495   ; 4560   ; 0     ; 48.8242 ; 44.6723    
2015-04-19; 16.3   ; 15   ; 12   ; 14.15   ; 2533   ; 5495   ; 4470   ; 0     ; 48.8242 ; 44.6723    
2015-04-20; 16.3   ; 15   ; 12   ; 14.14   ; 2563   ; 5124   ; 4630   ; 0     ; 48.8242 ; 44.6723    
2015-04-21; 16.3   ; 15   ; 12   ; 14.21   ; 2354   ; 5188   ; 5020   ; 0     ; 48.8242 ; 44.6723    
2015-04-22; 16.3   ; 15   ; 12   ; 14.24   ; 2265   ; 5464   ; 4900   ; 0     ; 48.8242 ; 44.6723    
2015-04-23; 16.3   ; 15   ; 12   ; 14.28   ; 2146   ; 6424   ; 4990   ; 0     ; 48.8242 ; 44.6723    
2015-04-24; 16.3   ; 15   ; 12   ; 14.17   ; 2473   ; 6694   ; 4900   ; 0     ; 48.8242 ; 44.6723    
2015-04-25; 16.3   ; 15   ; 12   ; 14.29   ; 2116   ; 6112   ; 4910   ; 0     ; 48.8242 ; 44.6723    
2015-04-26; 16.3   ; 15   ; 12   ; 14.29   ; 2116   ; 4319   ; 4620   ; 0     ; 48.8242 ; 44.6723    
2015-04-27; 16.3   ; 15   ; 12   ; 14.18   ; 2444   ; 4314   ; 4420   ; 0     ; 48.8242 ; 44.6723    
2015-04-28; 16.3   ; 15   ; 12   ; 14.28   ; 2146   ; 6153   ; 5040   ; 0     ; 48.8242 ; 44.6723    
2015-04-29; 16.3   ; 15   ; 12   ; 14.39   ; 1818   ; 6904   ; 4560   ; 0     ; 48.8242 ; 44.6723    
2015-04-30; 16.3   ; 15   ; 12   ; 14.49   ; 1520   ; 8834   ; 5850   ; 0     ; 48.8242 ; 44.6723    
2015-05-01; 16.3   ; 15   ; 12   ; 14.52   ; 1430   ; 9977   ; 7100   ; 0     ; 48.8242 ; 44.6723    
2015-05-02; 16.3   ; 15   ; 12   ; 14.36   ; 1907   ; 10501   ; 8060   ; 0     ; 48.8242 ; 44.6723    
2015-05-03; 16.3   ; 15   ; 12   ; 14.41   ; 1758   ; 11901   ; 10000   ; 0     ; 48.8242 ; 44.6723    
2015-05-04; 16.3   ; 15   ; 12   ; 14.67   ; 983   ; 14348   ; 9830   ; 0     ; 48.8242 ; 44.6723    
2015-05-05; 16.3   ; 15   ; 12   ; 14.63   ; 1103   ; 15929   ; 10730   ; 90     ; 48.8242 ; 44.6723    
2015-05-06; 16.3   ; 15   ; 12   ; 14.88   ; 358   ; 16829   ; 11890   ; 390     ; 48.8242 ; 44.6723    
2015-05-07; 16.3   ; 15   ; 12   ; 14.86   ; 417   ; 18125   ; 13710   ; 1800     ; 48.8242 ; 44.6723    
2015-05-08; 16.3   ; 15   ; 12   ; 14.82   ; 536   ; 16320   ; 15840   ; 3650     ; 48.8242 ; 44.6723    
2015-05-09; 16.3   ; 15   ; 12   ; 14.55   ; 1341   ; 14450   ; 16000   ; 3720     ; 48.8242 ; 44.6723    
2015-05-10; 16.3   ; 15   ; 12   ; 14.56   ; 1311   ; 15645   ; 15980   ; 3700     ; 48.8242 ; 44.6723    
2015-05-11; 16.3   ; 15   ; 12   ; 14.52   ; 1430   ; 16020   ; 16090   ; 3700     ; 48.8242 ; 44.6723    
2015-05-12; 16.3   ; 15   ; 12   ; 14.7   ; 894   ; 15720   ; 16040   ; 3550     ; 48.8242 ; 44.6723    
2015-05-13; 16.3   ; 15   ; 12   ; 14.82   ; 536   ; 14620   ; 15790   ; 3410     ; 48.8242 ; 44.6723    
2015-05-14; 16.3   ; 15   ; 12   ; 14.73   ; 805   ; 14520   ; 15750   ; 3410     ; 48.8242 ; 44.6723    
2015-05-15; 16.3   ; 15   ; 12   ; 14.74   ; 775   ; 13920   ; 14080   ; 1740     ; 48.8242 ; 44.6723    
2015-05-16; 16.3   ; 15   ; 12   ; 14.68   ; 954   ; 13920   ; 13970   ; 1690     ; 48.8242 ; 44.6723    
2015-05-17; 16.3   ; 15   ; 12   ; 14.61   ; 1162   ; 14250   ; 13730   ; 1680     ; 48.8242 ; 44.6723    
2015-05-18; 16.3   ; 15   ; 12   ; 14.56   ; 1311   ; 14020   ; 13770   ; 1670     ; 48.8242 ; 44.6723    
2015-05-19; 16.3   ; 15   ; 12   ; 14.58   ; 1252   ; 14020   ; 13860   ; 1670     ; 48.8242 ; 44.6723    
2015-05-20; 16.3   ; 15   ; 12   ; 14.61   ; 1162   ; 13420   ; 13800   ; 1670     ; 48.8242 ; 44.6723    
2015-05-21; 16.3   ; 15   ; 12   ; 14.64   ; 1073   ; 13920   ; 13710   ; 1680     ; 48.8242 ; 44.6723    
2015-05-22; 16.3   ; 15   ; 12   ; 14.63   ; 1103   ; 14320   ; 13780   ; 1730     ; 48.8242 ; 44.6723    
2015-05-23; 16.3   ; 15   ; 12   ; 14.35   ; 1937   ; 14320   ; 14000   ; 1800     ; 48.8242 ; 44.6723    
2015-05-24; 16.3   ; 15   ; 12   ; 14.65   ; 1043   ; 14400   ; 14010   ; 1820     ; 48.8242 ; 44.6723    
2015-05-25; 16.3   ; 15   ; 12   ; 14.69   ; 924   ; 14220   ; 13940   ; 1740     ; 48.8242 ; 44.6723    
2015-05-26; 16.3   ; 15   ; 12   ; 14.63   ; 1103   ; 13320   ; 13750   ; 1680     ; 48.8242 ; 44.6723    
2015-05-27; 16.3   ; 15   ; 12   ; 14.62   ; 1132   ; 12820   ; 13710   ; 1680     ; 48.8242 ; 44.6723    
2015-05-28; 16.3   ; 15   ; 12   ; 14.55   ; 1341   ; 12820   ; 13830   ; 1680     ; 48.8242 ; 44.6723    
2015-05-29; 16.3   ; 15   ; 12   ; 14.54   ; 1371   ; 12990   ; 13730   ; 1670     ; 48.8242 ; 44.6723    
2015-05-30; 16.3   ; 15   ; 12   ; 14.27   ; 2175   ; 13247   ; 11950   ; 900     ; 48.8242 ; 44.6723    
2015-05-31; 16.3   ; 15   ; 12   ; 14.38   ; 1848   ; 12787   ; 11950   ; 0     ; 48.8242 ; 44.6723    
2015-06-01; 16.3   ; 15   ; 12   ; 14.61   ; 1162   ; 13320   ; 11020   ; 0     ; 48.8242 ; 44.6723    
2015-06-02; 16.3   ; 15   ; 12   ; 14.66   ; 1013   ; 12920   ; 9940   ; 0     ; 48.8242 ; 44.6723    
2015-06-03; 16.3   ; 15   ; 12   ; 14.83   ; 507   ; 11320   ; 8950   ; 0     ; 48.8242 ; 44.6723    
2015-06-04; 16.3   ; 15   ; 12   ; 15.02   ; -65   ; 6880   ; 7820   ; 0     ; 48.8242 ; 44.6723    
2015-06-05; 16.3   ; 15   ; 12   ; 15.01   ; -33   ; 5140   ; 7110   ; 0     ; 48.8242 ; 44.6723    
2015-06-06; 16.3   ; 15   ; 12   ; 14.82   ; 536   ; 4500   ; 6200   ; 0     ; 48.8242 ; 44.6723    
2015-06-07; 16.3   ; 15   ; 12   ; 14.81   ; 566   ; 4801   ; 6150   ; 0     ; 48.8242 ; 44.6723    
2015-06-08; 16.3   ; 15   ; 12   ; 14.77   ; 685   ; 5960   ; 6130   ; 0     ; 48.8242 ; 44.6723    
2015-06-09; 16.3   ; 15   ; 12   ; 14.72   ; 834   ; 7270   ; 6170   ; 0     ; 48.8242 ; 44.6723    
2015-06-10; 16.3   ; 15   ; 12   ; 14.89   ; 328   ; 7590   ; 6640   ; 0     ; 48.8242 ; 44.6723    
2015-06-11; 16.3   ; 15   ; 12   ; 14.97   ; 89   ; 7610   ; 6350   ; 0     ; 48.8242 ; 44.6723    
2015-06-12; 16.3   ; 15   ; 12   ; 14.99   ; 30   ; 7200   ; 6320   ; 0     ; 48.8242 ; 44.6723    
2015-06-13; 16.3   ; 15   ; 12   ; 14.79   ; 626   ; 6800   ; 5975   ; 0     ; 48.8242 ; 44.6723    
2015-06-14; 16.3   ; 15   ; 12   ; 14.82   ; 536   ; 5965   ; 6400   ; 0     ; 48.8242 ; 44.6723    
2015-06-15; 16.3   ; 15   ; 12   ; 14.83   ; 923   ; 4660   ; 6570   ; 0     ; 48.8242 ; 44.6723    
2015-06-16; 16.3   ; 15   ; 12   ; 14.81   ; 566   ; 5820   ; 7070   ; 0     ; 48.8242 ; 44.6723    
2015-06-17; 16.3   ; 15   ; 12   ; 14.78   ; 656   ; 6880   ; 6380   ; 0     ; 48.8242 ; 44.6723    
2015-06-18; 16.3   ; 15   ; 12   ; 14.77   ; 685   ; 7440   ; 6200   ; 0     ; 48.8242 ; 44.6723    
2015-06-19; 16.3   ; 15   ; 12   ; 14.83   ; 507   ; 7470   ; 5840   ; 0     ; 48.8242 ; 44.6723    
2015-06-20; 16.3   ; 15   ; 12   ; 14.81   ; 566   ; 7000   ; 6280   ; 0     ; 48.8242 ; 44.6723    
2015-06-21; 16.3   ; 15   ; 12   ; 14.86   ; 417   ; 6530   ; 5500   ; 0     ; 48.8242 ; 44.6723    
2015-06-22; 16.3   ; 15   ; 12   ; 14.88   ; 358   ; 6480   ; 5730   ; 0     ; 48.8242 ; 44.6723    
2015-06-23; 16.3   ; 15   ; 12   ; 14.96   ; 119   ; 7450   ; 5670   ; 0     ; 48.8242 ; 44.6723    
2015-06-24; 16.3   ; 15   ; 12   ; 14.98   ; 60   ; 7190   ; 5700   ; 0     ; 48.8242 ; 44.6723    
2015-06-25; 16.3   ; 15   ; 12   ; 15.03   ; -98   ; 5800   ; 5660   ; 0     ; 48.8242 ; 44.6723    
2015-06-26; 16.3   ; 15   ; 12   ; 14.96   ; 119   ; 5400   ; 5760   ; 0     ; 48.8242 ; 44.6723    
2015-06-27; 16.3   ; 15   ; 12   ; 14.96   ; 119   ; 4953   ; 5900   ; 0     ; 48.8242 ; 44.6723    
2015-06-28; 16.3   ; 15   ; 12   ; 14.85   ; 447   ; 5120   ; 5670   ; 0     ; 48.8242 ; 44.6723    
2015-06-29; 16.3   ; 15   ; 12   ; 14.83   ; 507   ; 5340   ; 5660   ; 0     ; 48.8242 ; 44.6723    
2015-06-30; 16.3   ; 15   ; 12   ; 14.87   ; 387   ; 5590   ; 6030   ; 0     ; 48.8242 ; 44.6723    
2015-07-01; 16.3   ; 15   ; 12   ; 14.88   ; 358   ; 5360   ; 5860   ; 0     ; 48.8242 ; 44.6723    
2015-07-02; 16.3   ; 15   ; 12   ; 14.83   ; 507   ; 5390   ; 5640   ; 0     ; 48.8242 ; 44.6723    
2015-07-03; 16.3   ; 15   ; 12   ; 14.87   ; 387   ; 5290   ; 5640   ; 0     ; 48.8242 ; 44.6723    
2015-07-04; 16.3   ; 15   ; 12   ; 14.81   ; 566   ; 5742   ; 5730   ; 0     ; 48.8242 ; 44.6723    
2015-07-05; 16.3   ; 15   ; 12   ; 14.72   ; 834   ; 5475   ; 5640   ; 0     ; 48.8242 ; 44.6723    
2015-07-06; 16.3   ; 15   ; 12   ; 14.77   ; 685   ; 5040   ; 5710   ; 0     ; 48.8242 ; 44.6723    
2015-07-07; 16.3   ; 15   ; 12   ; 14.88   ; 358   ; 5340   ; 5680   ; 0     ; 48.8242 ; 44.6723    
2015-07-08; 16.3   ; 15   ; 12   ; 14.85   ; 447   ; 5310   ; 5660   ; 0     ; 48.8242 ; 44.6723    
2015-07-09; 16.3   ; 15   ; 12   ; 14.7   ; 894   ; 5350   ; 5680   ; 0     ; 48.8242 ; 44.6723    
2015-07-10; 16.3   ; 15   ; 12   ; 14.71   ; 864   ; 5710   ; 5670   ; 0     ; 48.8242 ; 44.6723    
2015-07-11; 16.3   ; 15   ; 12   ; 14.56   ; 1311   ; 5850   ; 5500   ; 0     ; 48.8242 ; 44.6723    
2015-07-12; 16.3   ; 15   ; 12   ; 14.44   ; 1669   ; 5885   ; 5490   ; 0     ; 48.8242 ; 44.6723    
2015-07-13; 16.3   ; 15   ; 12   ; 14.6   ; 1192   ; 5780   ; 5570   ; 0     ; 48.8242 ; 44.6723    
2015-07-14; 16.3   ; 15   ; 12   ; 14.63   ; 1103   ; 6340   ; 5640   ; 0     ; 48.8242 ; 44.6723    
2015-07-15; 16.3   ; 15   ; 12   ; 14.71   ; 864   ; 5780   ; 5650   ; 0     ; 48.8242 ; 44.6723    
2015-07-16; 16.3   ; 15   ; 12   ; 14.64   ; 1073   ; 5860   ; 5320   ; 0     ; 48.8242 ; 44.6723    
2015-07-17; 16.3   ; 15   ; 12   ; 14.68   ; 954   ; 6850   ; 5610   ; 0     ; 48.8242 ; 44.6723    
2015-07-18; 16.3   ; 15   ; 12   ; 14.57   ; 1281   ; 7066   ; 5545   ; 0     ; 48.8242 ; 44.6723    
2015-07-19; 16.3   ; 15   ; 12   ; 14.84   ; 477   ; 7200   ; 5150   ; 0     ; 48.8242 ; 44.6723    
2015-07-20; 16.3   ; 15   ; 12   ; 14.8   ; 596   ; 8180   ; 5120   ; 0     ; 48.8242 ; 44.6723    
2015-07-21; 16.3   ; 15   ; 12   ; 14.8   ; 596   ; 9310   ; 5280   ; 0     ; 48.8242 ; 44.6723    
2015-07-22; 16.3   ; 15   ; 12   ; 14.96   ; 119   ; 8480   ; 5250   ; 0     ; 48.8242 ; 44.6723    
2015-07-23; 16.3   ; 15   ; 12   ; 15.11   ; -359   ; 8510   ; 5450   ; 0     ; 48.8242 ; 44.6723    
2015-07-24; 16.3   ; 15   ; 12   ; 15.14   ; -456   ; 7460   ; 6510   ; 0     ; 48.8242 ; 44.6723    
2015-07-25; 16.3   ; 15   ; 12   ; 14.97   ; 89   ; 7350   ; 7180   ; 0     ; 48.8242 ; 44.6723    
2015-07-26; 16.3   ; 15   ; 12   ; 15.08   ; -261   ; 7100   ; 6740   ; 0     ; 48.8242 ; 44.6723    
2015-07-27; 16.3   ; 15   ; 12   ; 15.12   ; -391   ; 5730   ; 6580   ; 0     ; 48.8242 ; 44.6723    
2015-07-28; 16.3   ; 15   ; 12   ; 15.17   ; -554   ; 5430   ; 6890   ; 0     ; 48.8242 ; 44.6723    
2015-07-29; 16.3   ; 15   ; 12   ; 15.1   ; -326   ; 5360   ; 5490   ; 0     ; 48.8242 ; 44.6723    
2015-07-30; 16.3   ; 15   ; 12   ; 15.11   ; -326   ; 5840   ; 6390   ; 0     ; 48.8242 ; 44.6723    
2015-07-31; 16.3   ; 15   ; 12   ; 15.07   ; -228   ; 7120   ; 6920   ; 0     ; 48.8242 ; 44.6723    
2015-08-01; 16.3   ; 15   ; 12   ; 14.94   ; 179   ; 7900   ; 6850   ; 0     ; 48.8242 ; 44.6723    
2015-08-02; 16.3   ; 15   ; 12   ; 15.13   ; -424   ; 6931   ; 6280   ; 0     ; 48.8242 ; 44.6723    
